g_name	taxon_assignmentID	bh_evalue	fasta_header
FUN_02375	716546	0.0	FUN_02375-T1
FUN_02376	1520881	1.37e-115	FUN_02376-T1
FUN_02377	1520881	6.55e-53	FUN_02377-T1
FUN_02378	1520881	1.8200000000000002e-212	FUN_02378-T1
FUN_02379	1520881	0.0	FUN_02379-T1
FUN_02380	48097	2.4e-06	FUN_02380-T1
FUN_02381	1520881	0.0	FUN_02381-T1
FUN_02382	1520881	4.09e-303	FUN_02382-T1
FUN_02383			FUN_02383-T1
FUN_02384	50934	5.2e-08	FUN_02384-T1
FUN_02385	1520881	0.0	FUN_02385-T1
FUN_02386	716546	7.58e-63	FUN_02386-T1
FUN_02387	1520881	8.929999999999999e-230	FUN_02387-T1
FUN_02388	388435	9.9e-160	FUN_02388-T1
FUN_02389	265104	7.65e-67	FUN_02389-T1
FUN_02390	716546	2.7e-08	FUN_02390-T1
FUN_02391	716546	2.48e-17	FUN_02391-T1
FUN_02392	147545	1.31e-79	FUN_02392-T1
FUN_02393	364733	4.5699999999999997e-45	FUN_02393-T1
FUN_02394	716546	9.76e-78	FUN_02394-T1
FUN_02395	1520881	5.969999999999999e-277	FUN_02395-T1
FUN_02396	388435	1.26e-284	FUN_02396-T1
FUN_02397	1520881	5.25e-219	FUN_02397-T1
FUN_02398	716546	3.3e-102	FUN_02398-T1
FUN_02399	50934	2.45e-96	FUN_02399-T1
FUN_02400	1520881	1.6800000000000001e-118	FUN_02400-T1
FUN_02401	1520881	4.7699999999999995e-136	FUN_02401-T1
FUN_02402	50934	2.02e-44	FUN_02402-T1
FUN_02403	78060	2.31e-70	FUN_02403-T1
FUN_02404	1520881	1.9100000000000002e-85	FUN_02404-T1
FUN_02405	716546	3.76e-15	FUN_02405-T1
FUN_02406	1520881	0.0	FUN_02406-T1
FUN_02407	1520881	1.7399999999999999e-261	FUN_02407-T1
FUN_02408	1520881	0.0	FUN_02408-T1
FUN_02409	1520881	0.0	FUN_02409-T1
FUN_02410	388435	1.7599999999999999e-115	FUN_02410-T1
FUN_02411	1520881	9.300000000000001e-97	FUN_02411-T1
FUN_02412	1520881	4.92e-47	FUN_02412-T1
FUN_02413	78060	4.32e-270	FUN_02413-T1
FUN_02414	1520881	2.7100000000000003e-160	FUN_02414-T1
FUN_02415	1520881	3.81e-308	FUN_02415-T1
FUN_02416	1520881	3.4e-128	FUN_02416-T1
FUN_02417	1520881	1.5900000000000002e-37	FUN_02417-T1
FUN_02418	1520881	2.52e-244	FUN_02418-T1
FUN_02419	716546	1.06e-60	FUN_02419-T1
FUN_02420			FUN_02420-T1
FUN_02421	388435	2.83e-172	FUN_02421-T1
FUN_02422	1520881	4.52e-59	FUN_02422-T1
FUN_02423	1520881	4.13e-314	FUN_02423-T1
FUN_02424	388435	5.86e-299	FUN_02424-T1
FUN_02425	265104	4.01e-114	FUN_02425-T1
FUN_02426	1520881	4.25e-50	FUN_02426-T1
FUN_02427	1520881	3.06e-86	FUN_02427-T1
FUN_02428	1520881	2.23e-15	FUN_02428-T1
FUN_02429	1520881	4.06e-151	FUN_02429-T1
FUN_02430	388435	4.82e-183	FUN_02430-T1
FUN_02431	1520881	5.63e-304	FUN_02431-T1
FUN_02432	716546	3.61e-184	FUN_02432-T1
FUN_02433	78060	3.61e-51	FUN_02433-T1
FUN_02434	1520881	3.76e-116	FUN_02434-T1
FUN_02435	1520881	1.83e-06	FUN_02435-T1
FUN_02436	716546	0.0	FUN_02436-T1
FUN_02437	716546	9.919999999999999e-45	FUN_02437-T1
FUN_02438	1520881	1.93e-270	FUN_02438-T1
FUN_02439	116821	1.01e-84	FUN_02439-T1
FUN_02440	1520881	6.55e-08	FUN_02440-T1
FUN_02441	1520881	1.2900000000000002e-192	FUN_02441-T1
FUN_02442	78060	3.16e-162	FUN_02442-T1
FUN_02443	78060	2.46e-35	FUN_02443-T1
FUN_02444	1520881	0.0	FUN_02444-T1
FUN_02445	1520881	0.0	FUN_02445-T1
FUN_02446	1520881	0.0	FUN_02446-T1
FUN_02447	78060	2.07e-113	FUN_02447-T1
FUN_02448	1520881	0.0	FUN_02448-T1
FUN_02449	388435	0.0	FUN_02449-T1
FUN_02450	1520881	1.91e-216	FUN_02450-T1
FUN_02451	1520881	0.0	FUN_02451-T1
FUN_02452	388435	0.0	FUN_02452-T1
FUN_02453			FUN_02453-T1
FUN_02454	78060	0.0	FUN_02454-T1
FUN_02455	716546	9.21e-71	FUN_02455-T1
FUN_02456	388435	1.84e-78	FUN_02456-T1
FUN_02457			FUN_02457-T1
FUN_02458	1520881	8.829999999999999e-46	FUN_02458-T1
FUN_02459			FUN_02459-T1
FUN_02460	78060	2.48e-90	FUN_02460-T1
FUN_02461	1520881	4.5000000000000004e-29	FUN_02461-T1
FUN_02462	1520881	2.88e-96	FUN_02462-T1
FUN_02463	1520881	2.98e-237	FUN_02463-T1
FUN_02464	716546	1.5e-41	FUN_02464-T1
FUN_02465	716546	1.67e-143	FUN_02465-T1
FUN_02466	388435	7.61e-92	FUN_02466-T1
FUN_02467	1520881	4.4799999999999996e-111	FUN_02467-T1
FUN_02468	388435	1.8700000000000002e-213	FUN_02468-T1
FUN_02469			FUN_02469-T1
FUN_02470	1520881	1.11e-293	FUN_02470-T1
FUN_02471	1520881	1.75e-28	FUN_02471-T1
FUN_02472	147541	1.25e-08	FUN_02472-T1
FUN_02473	1520881	2.25e-41	FUN_02473-T1
FUN_02474	1520881	2.37e-136	FUN_02474-T1
FUN_02475	1520881	7.959999999999999e-114	FUN_02475-T1
FUN_02476	1520881	5.1900000000000005e-79	FUN_02476-T1
FUN_02477	1520881	3.9800000000000003e-289	FUN_02477-T1
FUN_02478	1520881	2.4200000000000003e-129	FUN_02478-T1
FUN_02479	1520881	2.42e-65	FUN_02479-T1
FUN_02480	388435	8.64e-115	FUN_02480-T1
FUN_02481	1520881	1.55e-76	FUN_02481-T1
FUN_02482	1520881	3.9e-51	FUN_02482-T1
FUN_02483	78060	1.16e-231	FUN_02483-T1
FUN_02484	560253	7.17e-50	FUN_02484-T1
FUN_02485	1520881	0.0	FUN_02485-T1
FUN_02486	1520881	0.0	FUN_02486-T1
FUN_02487	1520881	2.16e-51	FUN_02487-T1
FUN_02488	1520881	3.1900000000000004e-226	FUN_02488-T1
FUN_02489			FUN_02489-T1
FUN_02490	716546	9.939999999999999e-93	FUN_02490-T1
FUN_02491	1520881	1.45e-147	FUN_02491-T1
FUN_02492	388435	2.58e-258	FUN_02492-T1
FUN_02493	1520881	0.0	FUN_02493-T1
FUN_02494	1328760	6.360000000000001e-21	FUN_02494-T1
FUN_02495	1520881	4.84e-69	FUN_02495-T1
FUN_02496	1520881	2.0599999999999998e-92	FUN_02496-T1
FUN_02497	1520881	1.02e-80	FUN_02497-T1
FUN_02498	1520881	5.76e-203	FUN_02498-T1
FUN_02499	1520881	0.0	FUN_02499-T1
FUN_02500	1520881	6.490000000000001e-132	FUN_02500-T1
FUN_02501	78060	4.7e-305	FUN_02501-T1
FUN_02502	1520881	0.0	FUN_02502-T1
FUN_02503	715989	6.17e-71	FUN_02503-T1
FUN_02504	78060	0.0	FUN_02504-T1
FUN_02505	1520881	6.560000000000001e-103	FUN_02505-T1
FUN_02506	116794	6.84e-18	FUN_02506-T1
FUN_02507	1520881	1.08e-208	FUN_02507-T1
FUN_02508	147548	0.0	FUN_02508-T1
FUN_02509	1520881	6.95e-98	FUN_02509-T1
FUN_02510			FUN_02510-T1
FUN_02511	5178	1.1e-88	FUN_02511-T1
FUN_02512	388435	2.0799999999999998e-236	FUN_02512-T1
FUN_02513	1520881	8.01e-99	FUN_02513-T1
FUN_02514	388435	4.5899999999999995e-225	FUN_02514-T1
FUN_02515	1520881	7.57e-87	FUN_02515-T1
FUN_02516	78060	3.45e-79	FUN_02516-T1
FUN_02517	1520881	3.97e-81	FUN_02517-T1
FUN_02518	1520881	0.0	FUN_02518-T1
FUN_02519			FUN_02519-T1
FUN_02520	1520881	1.09e-206	FUN_02520-T1
FUN_02521	147548	1.25e-32	FUN_02521-T1
FUN_02522	1520881	6.25e-142	FUN_02522-T1
FUN_02523	388435	0.0	FUN_02523-T1
FUN_02524	1520881	1.36e-109	FUN_02524-T1
FUN_02525			FUN_02525-T1
FUN_02526	1520881	2.68e-105	FUN_02526-T1
FUN_02527			FUN_02527-T1
FUN_02528	1520881	4.36e-63	FUN_02528-T1
FUN_02529	1520881	0.0	FUN_02529-T1
FUN_02530	388435	2.09e-132	FUN_02530-T1
FUN_02531			FUN_02531-T1
FUN_02532	388435	0.0	FUN_02532-T1
FUN_02533	1520881	1.46e-08	FUN_02533-T1
FUN_02534	716546	1.21e-09	FUN_02534-T1
FUN_02535	364733	1.12e-06	FUN_02535-T1
FUN_02536	716546	1.4799999999999999e-270	FUN_02536-T1
FUN_02537	1520881	6.62e-305	FUN_02537-T1
FUN_02538	1520881	0.0	FUN_02538-T1
FUN_02539	1520881	1.59e-186	FUN_02539-T1
FUN_02540	1520881	1.21e-208	FUN_02540-T1
FUN_02541	1520881	2.0699999999999998e-240	FUN_02541-T1
FUN_02542	2608996	1.22e-12	FUN_02542-T1
FUN_02543	78060	2.44e-192	FUN_02543-T1
FUN_02544	1520881	1.08e-95	FUN_02544-T1
FUN_02545	388435	1.31e-101	FUN_02545-T1
FUN_02546	716546	4.97e-12	FUN_02546-T1
FUN_02547	1520881	1.19e-275	FUN_02547-T1
FUN_02548	388435	2.1e-57	FUN_02548-T1
FUN_02549	716546	3.52e-51	FUN_02549-T1
FUN_02550	364733	3.68e-63	FUN_02550-T1
FUN_02551	2608996	4.26e-10	FUN_02551-T1
FUN_02552	2608996	9.31e-06	FUN_02552-T1
FUN_02553			FUN_02553-T1
FUN_02554	716546	4.89e-12	FUN_02554-T1
FUN_02555	716546	1.88e-08	FUN_02555-T1
FUN_02556			FUN_02556-T1
FUN_02557	1520881	1.39e-157	FUN_02557-T1
FUN_02558	388435	1.1e-24	FUN_02558-T1
FUN_02559	116821	1.05e-05	FUN_02559-T1
FUN_02560	1520881	2.18e-09	FUN_02560-T1
FUN_02561	388435	1.84e-37	FUN_02561-T1
FUN_02562	1520881	1.36e-110	FUN_02562-T1
FUN_02563	1520881	3.3000000000000002e-130	FUN_02563-T1
FUN_02564	1520881	8.86e-28	FUN_02564-T1
FUN_02565	78060	6.33e-121	FUN_02565-T1
FUN_02566	2656787	3.47e-158	FUN_02566-T1
FUN_02567	1520881	1.3999999999999998e-170	FUN_02567-T1
FUN_02568	1520881	2.22e-102	FUN_02568-T1
FUN_02569	1520881	9.1e-185	FUN_02569-T1
FUN_02570	1520881	5.82e-51	FUN_02570-T1
FUN_02571	451868	4.4699999999999997e-45	FUN_02571-T1
FUN_02572	716546	0.0	FUN_02572-T1
FUN_02573	716546	7.66e-153	FUN_02573-T1
FUN_02574	716546	5.66e-284	FUN_02574-T1
FUN_02575			FUN_02575-T1
FUN_02576	147548	4.17e-167	FUN_02576-T1
FUN_02577	147548	3.62e-290	FUN_02577-T1
FUN_02578	147548	1.32e-93	FUN_02578-T1
FUN_02579	715989	4.43e-129	FUN_02579-T1
FUN_02580	716546	5.35e-106	FUN_02580-T1
FUN_02581	857342	1.32e-13	FUN_02581-T1
FUN_02582	1520881	1.8700000000000002e-215	FUN_02582-T1
FUN_02583			FUN_02583-T1
FUN_02584			FUN_02584-T1
FUN_02585	1520881	3.63e-190	FUN_02585-T1
FUN_02586			FUN_02586-T1
FUN_02587	716546	3.85e-07	FUN_02587-T1
FUN_02588			FUN_02588-T1
FUN_02589	716546	6.0100000000000005e-105	FUN_02589-T1
FUN_02590	716546	1.45e-136	FUN_02590-T1
FUN_02591	1520881	1.0900000000000001e-97	FUN_02591-T1
FUN_02592	1903189	1.71e-10	FUN_02592-T1
FUN_02593	78060	4.51e-50	FUN_02593-T1
FUN_02594	1520881	2.59e-78	FUN_02594-T1
FUN_02595	716546	9.52e-36	FUN_02595-T1
FUN_02596	1520881	5.13e-55	FUN_02596-T1
FUN_02597	50934	2.2e-179	FUN_02597-T1
FUN_02598	147548	2.0800000000000002e-121	FUN_02598-T1
FUN_02599			FUN_02599-T1
FUN_02600			FUN_02600-T1
FUN_02601	716546	5.16e-297	FUN_02601-T1
FUN_02602	1520881	0.0	FUN_02602-T1
FUN_02603	716546	1.67e-16	FUN_02603-T1
FUN_02604	716546	1.5599999999999999e-74	FUN_02604-T1
FUN_02605	2608996	1.36e-11	FUN_02605-T1
FUN_02606	1520881	0.000139	FUN_02606-T1
FUN_02607	716546	6.290000000000001e-192	FUN_02607-T1
FUN_02608	1520881	2.62e-235	FUN_02608-T1
FUN_02609	1520881	5.7099999999999995e-46	FUN_02609-T1
FUN_02610	1520881	0.0	FUN_02610-T1
FUN_02611	1520881	5.52e-42	FUN_02611-T1
FUN_02612	1520881	3.05e-312	FUN_02612-T1
FUN_02613	1520881	2.28e-130	FUN_02613-T1
FUN_02614	1520881	2.86e-192	FUN_02614-T1
FUN_02615	1520881	0.0	FUN_02615-T1
FUN_02616	1520881	0.0	FUN_02616-T1
FUN_02617	1520881	1.05e-206	FUN_02617-T1
FUN_02618	78060	1.5900000000000001e-65	FUN_02618-T1
FUN_02619	116794	1.31e-32	FUN_02619-T1
FUN_02620	1520881	2.22e-65	FUN_02620-T1
FUN_02621	78060	6.1900000000000005e-65	FUN_02621-T1
FUN_02622	716546	4.6999999999999995e-23	FUN_02622-T1
FUN_02623	1520881	2.3100000000000003e-251	FUN_02623-T1
FUN_02624	1520881	1.42e-266	FUN_02624-T1
FUN_02625	1520881	2.2799999999999998e-191	FUN_02625-T1
FUN_02626	78060	5.51e-23	FUN_02626-T1
FUN_02627	1520881	3.59e-158	FUN_02627-T1
FUN_02628	716546	2.21e-18	FUN_02628-T1
FUN_02629	716546	6.89e-286	FUN_02629-T1
FUN_02630			FUN_02630-T1
FUN_02631	1520881	9.16e-148	FUN_02631-T1
FUN_02632	1520881	7.53e-294	FUN_02632-T1
FUN_02633	388435	0.0	FUN_02633-T1
FUN_02634	716546	5.1100000000000005e-99	FUN_02634-T1
FUN_02635	1520881	8.030000000000001e-222	FUN_02635-T1
FUN_02636	1328760	1.21e-270	FUN_02636-T1
FUN_02637	1520881	0.0	FUN_02637-T1
FUN_02638			FUN_02638-T1
FUN_02639	388435	3.15e-227	FUN_02639-T1
FUN_02640	1520881	5.86e-56	FUN_02640-T1
FUN_02641	1520881	3.17e-184	FUN_02641-T1
FUN_02642			FUN_02642-T1
FUN_02643	716546	5.75e-135	FUN_02643-T1
FUN_02644	1520881	2.41e-89	FUN_02644-T1
FUN_02645	1520881	4.28e-74	FUN_02645-T1
FUN_02646	147541	9.27e-86	FUN_02646-T1
FUN_02647	1520881	3.4699999999999998e-270	FUN_02647-T1
FUN_02648	388435	0.0	FUN_02648-T1
FUN_02649	1520881	1.3200000000000002e-144	FUN_02649-T1
FUN_02650	1520881	2.2699999999999997e-138	FUN_02650-T1
FUN_02651	1520881	2.59e-59	FUN_02651-T1
FUN_02652	1520881	7.1199999999999995e-298	FUN_02652-T1
FUN_02653			FUN_02653-T1
FUN_02654	1520881	0.0	FUN_02654-T1
FUN_02655	1520881	5.74e-53	FUN_02655-T1
FUN_02656	1520881	1.98e-165	FUN_02656-T1
FUN_02657	1520881	3.1199999999999995e-297	FUN_02657-T1
FUN_02658	388435	2.68e-175	FUN_02658-T1
FUN_02659	574774	2.9399999999999997e-89	FUN_02659-T1
FUN_02660	1520881	2.22e-141	FUN_02660-T1
FUN_02661	1520881	1.44e-295	FUN_02661-T1
FUN_02662	1520881	2.09e-72	FUN_02662-T1
FUN_02663	388435	5.97e-199	FUN_02663-T1
FUN_02664			FUN_02664-T1
FUN_02665	1520881	2.89e-194	FUN_02665-T1
FUN_02667	78060	1.35e-63	FUN_02667-T1
FUN_02668	1520881	1.44e-180	FUN_02668-T1
FUN_02669	78060	7.329999999999999e-67	FUN_02669-T1
FUN_02670	716546	1.3300000000000001e-123	FUN_02670-T1
FUN_02671	1520881	1.8500000000000001e-109	FUN_02671-T1
FUN_02672	1520881	2.96e-114	FUN_02672-T1
FUN_02673			FUN_02673-T1
FUN_02674			FUN_02674-T1
FUN_02675	388435	0.0	FUN_02675-T1
FUN_02676	1520881	3.8199999999999997e-267	FUN_02676-T1
FUN_02677	1520881	8.46e-117	FUN_02677-T1
FUN_02678	1520881	7.800000000000001e-302	FUN_02678-T1
FUN_02679	1520881	3.01e-177	FUN_02679-T1
FUN_02680	1520881	3.2900000000000003e-122	FUN_02680-T1
FUN_02681			FUN_02681-T1
FUN_02682	1520881	1.3e-78	FUN_02682-T1
FUN_02683	1520881	4.18e-71	FUN_02683-T1
FUN_02684	716546	2.89e-148	FUN_02684-T1
FUN_02685	1520881	7.87e-99	FUN_02685-T1
FUN_02686			FUN_02686-T1
FUN_02687	1520881	3.92e-187	FUN_02687-T1
FUN_02688	1520881	3.21e-36	FUN_02688-T1
FUN_02689			FUN_02689-T1
FUN_02690	1520881	3.58e-89	FUN_02690-T1
FUN_02691	1520881	3.6399999999999998e-152	FUN_02691-T1
FUN_02692	1520881	0.0	FUN_02692-T1
FUN_02693	1520881	2.2e-109	FUN_02693-T1
FUN_02694	388435	1.06e-205	FUN_02694-T1
FUN_02695	716546	5.78e-72	FUN_02695-T1
FUN_02696	1520881	1.8e-240	FUN_02696-T1
FUN_02697	1520881	6.8e-218	FUN_02697-T1
FUN_02698	116821	0.0	FUN_02698-T1
FUN_02699	388435	1.44e-156	FUN_02699-T1
FUN_02700	1520881	1.72e-299	FUN_02700-T1
FUN_02701	453209	1.1599999999999999e-297	FUN_02701-T1
FUN_02702	716546	5.859999999999999e-41	FUN_02702-T1
FUN_02703			FUN_02703-T1
FUN_02704	716546	2.7500000000000003e-305	FUN_02704-T1
FUN_01126	716546	1.04e-49	FUN_01126-T1
FUN_01127			FUN_01127-T1
FUN_01128	388435	1.98e-198	FUN_01128-T1
FUN_01129			FUN_01129-T1
FUN_01130	1520881	6.1099999999999994e-30	FUN_01130-T1
FUN_01131			FUN_01131-T1
FUN_01132	716546	3.11e-237	FUN_01132-T1
FUN_01133	172621	8.79e-10	FUN_01133-T1
FUN_01134	716546	1.3599999999999998e-91	FUN_01134-T1
FUN_01135	716546	1.51e-120	FUN_01135-T1
FUN_01136	388435	4.13e-77	FUN_01136-T1
FUN_01137	388435	4.51e-07	FUN_01137-T1
FUN_01138	1520881	3.54e-57	FUN_01138-T1
FUN_01139	1520881	2.35e-88	FUN_01139-T1
FUN_01140	716546	2.65e-14	FUN_01140-T1
FUN_01141			FUN_01141-T1
FUN_01142			FUN_01142-T1
FUN_01143	1520881	2.54e-261	FUN_01143-T1
FUN_01144	388435	1.0100000000000001e-259	FUN_01144-T1
FUN_01145			FUN_01145-T1
FUN_01146	1520881	5.1000000000000005e-144	FUN_01146-T1
FUN_01147	716546	2.32e-25	FUN_01147-T1
FUN_01148	1520881	1.72e-152	FUN_01148-T1
FUN_01149	50934	5.24e-130	FUN_01149-T1
FUN_01150	1520881	0.0	FUN_01150-T1
FUN_01151	147541	1.97e-08	FUN_01151-T1
FUN_01152	1520881	4.6e-158	FUN_01152-T1
FUN_01153	78060	0.0	FUN_01153-T1
FUN_01154	1903189	2.13e-180	FUN_01154-T1
FUN_01155	388435	5.98e-10	FUN_01155-T1
FUN_01156			FUN_01156-T1
FUN_01157	1520881	1.29e-93	FUN_01157-T1
FUN_01158	1520881	6.29e-137	FUN_01158-T1
FUN_01159	1520881	4.1300000000000005e-103	FUN_01159-T1
FUN_01160	1520881	0.0	FUN_01160-T1
FUN_01161			FUN_01161-T1
FUN_01162	1520881	1.34e-84	FUN_01162-T1
FUN_01163	1520881	8.849999999999999e-159	FUN_01163-T1
FUN_01164	1520881	5.74e-128	FUN_01164-T1
FUN_01165	716546	1.63e-62	FUN_01165-T1
FUN_01166	116821	3.83e-181	FUN_01166-T1
FUN_01167	388435	2.22e-155	FUN_01167-T1
FUN_01168	1520881	2.85e-232	FUN_01168-T1
FUN_01169	1520881	0.0	FUN_01169-T1
FUN_01170	1520881	0.0	FUN_01170-T1
FUN_01171	1520881	0.0	FUN_01171-T1
FUN_01172	1520881	3.0500000000000003e-273	FUN_01172-T1
FUN_01173	37989	1.92e-86	FUN_01173-T1
FUN_01174	5506	7.69e-20	FUN_01174-T1
FUN_01175	388435	7.09e-78	FUN_01175-T1
FUN_01176	388435	0.0	FUN_01176-T1
FUN_01177	716546	1.14e-133	FUN_01177-T1
FUN_01178			FUN_01178-T1
FUN_01179	1520881	0.0	FUN_01179-T1
FUN_01180	1520881	4.64e-78	FUN_01180-T1
FUN_01181	388435	3.27e-211	FUN_01181-T1
FUN_01182	1520881	3.45e-101	FUN_01182-T1
FUN_01183	1520881	2.85e-82	FUN_01183-T1
FUN_01184	1520881	2.33e-63	FUN_01184-T1
FUN_01185			FUN_01185-T1
FUN_01186	1520881	8.39e-152	FUN_01186-T1
FUN_01187	1520881	0.0	FUN_01187-T1
FUN_01188	716546	5.4700000000000003e-132	FUN_01188-T1
FUN_01189	1520881	0.0	FUN_01189-T1
FUN_01190	1520881	4.7e-89	FUN_01190-T1
FUN_01191	1520881	2.2e-165	FUN_01191-T1
FUN_01192	716546	0.0	FUN_01192-T1
FUN_01193	1520881	5.86e-190	FUN_01193-T1
FUN_01194	78156	0.0	FUN_01194-T1
FUN_01195	1520881	0.0	FUN_01195-T1
FUN_01196	78060	3.39e-283	FUN_01196-T1
FUN_01197	716546	4.01e-29	FUN_01197-T1
FUN_01198	1520881	0.0	FUN_01198-T1
FUN_01199	388435	4.94e-286	FUN_01199-T1
FUN_01200	1520881	1.1300000000000002e-73	FUN_01200-T1
FUN_01201	1520881	4.5e-05	FUN_01201-T1
FUN_01202	1520881	0.0	FUN_01202-T1
FUN_01203	388435	4.9e-101	FUN_01203-T1
FUN_01204	1520881	8.31e-102	FUN_01204-T1
FUN_01205	388435	0.0	FUN_01205-T1
FUN_01206	2608996	2.57e-10	FUN_01206-T1
FUN_01207	1520881	0.0	FUN_01207-T1
FUN_01208	1520881	0.0	FUN_01208-T1
FUN_01209	116821	1.17e-14	FUN_01209-T1
FUN_01210	1520881	1.3799999999999999e-188	FUN_01210-T1
FUN_01211	1520881	0.0	FUN_01211-T1
FUN_01212	451868	0.0	FUN_01212-T1
FUN_01213	388435	0.0	FUN_01213-T1
FUN_01214	716546	2.07e-158	FUN_01214-T1
FUN_01215	388435	8.42e-121	FUN_01215-T1
FUN_01216			FUN_01216-T1
FUN_01217	1520881	4.55e-55	FUN_01217-T1
FUN_01218			FUN_01218-T1
FUN_01219	41047	2.23e-07	FUN_01219-T1
FUN_01220	147541	2.46e-186	FUN_01220-T1
FUN_01221	1520881	1.2199999999999999e-81	FUN_01221-T1
FUN_01222	388435	5.5799999999999996e-24	FUN_01222-T1
FUN_01223			FUN_01223-T1
FUN_01224			FUN_01224-T1
FUN_01225	388435	0.0	FUN_01225-T1
FUN_01226	1520881	1.0099999999999999e-119	FUN_01226-T1
FUN_01227	1520881	2.51e-198	FUN_01227-T1
FUN_01228	1520881	5.86e-212	FUN_01228-T1
FUN_01229	1520881	3.08e-241	FUN_01229-T1
FUN_01230			FUN_01230-T1
FUN_01231			FUN_01231-T1
FUN_01232	716546	6.07e-195	FUN_01232-T1
FUN_01233	1520881	1.7000000000000002e-58	FUN_01233-T1
FUN_01234	1520881	2.59e-130	FUN_01234-T1
FUN_01235	716546	3.7299999999999996e-67	FUN_01235-T1
FUN_01236	1520881	4.61e-85	FUN_01236-T1
FUN_01237	388435	0.0	FUN_01237-T1
FUN_01238	1520881	1.8200000000000003e-79	FUN_01238-T1
FUN_01239	1520881	2.78e-177	FUN_01239-T1
FUN_01240	1520881	1.37e-47	FUN_01240-T1
FUN_01241			FUN_01241-T1
FUN_01242	1520881	1.9e-157	FUN_01242-T1
FUN_01243	716546	1.17e-103	FUN_01243-T1
FUN_01244	716546	0.0	FUN_01244-T1
FUN_01245	157822	4.65e-81	FUN_01245-T1
FUN_01246	1520881	5.62e-128	FUN_01246-T1
FUN_01247	716546	8.219999999999999e-220	FUN_01247-T1
FUN_01248	716546	4.89e-117	FUN_01248-T1
FUN_01249	1520881	3.56e-246	FUN_01249-T1
FUN_01250	78060	1.23e-54	FUN_01250-T1
FUN_01251	1520881	2.17e-27	FUN_01251-T1
FUN_01252	1520881	1.12e-193	FUN_01252-T1
FUN_01253	1520881	3.68e-92	FUN_01253-T1
FUN_01254	172621	0.000991	FUN_01254-T1
FUN_01255	1520881	6.429999999999999e-225	FUN_01255-T1
FUN_01256	78060	2.37e-196	FUN_01256-T1
FUN_01257	1520881	5.44e-249	FUN_01257-T1
FUN_01258	1520881	3.75e-58	FUN_01258-T1
FUN_01259	1520881	1.12e-240	FUN_01259-T1
FUN_01260	1520881	1.7999999999999997e-300	FUN_01260-T1
FUN_01261	78060	2.74e-33	FUN_01261-T1
FUN_01262	1520881	4.4799999999999996e-244	FUN_01262-T1
FUN_01263	388435	9.53e-68	FUN_01263-T1
FUN_01264	1520881	9.65e-171	FUN_01264-T1
FUN_01265	1520881	2.8e-307	FUN_01265-T1
FUN_01266	1520881	0.0	FUN_01266-T1
FUN_01267	388435	0.0	FUN_01267-T1
FUN_01268	1520881	1.3400000000000002e-47	FUN_01268-T1
FUN_01269	388435	1.97e-108	FUN_01269-T1
FUN_01270	388435	3.37e-270	FUN_01270-T1
FUN_01271	1520881	0.0	FUN_01271-T1
FUN_01272			FUN_01272-T1
FUN_01273	716546	9.31e-190	FUN_01273-T1
FUN_01274			FUN_01274-T1
FUN_01276			FUN_01276-T1
FUN_01277			FUN_01277-T1
FUN_01278			FUN_01278-T1
FUN_01279			FUN_01279-T1
FUN_01280			FUN_01280-T1
FUN_01281			FUN_01281-T1
FUN_01282	296797	1.03e-131	FUN_01282-T1
FUN_01283	716546	1.35e-196	FUN_01283-T1
FUN_01284	716546	1.38e-159	FUN_01284-T1
FUN_01285			FUN_01285-T1
FUN_01286			FUN_01286-T1
FUN_01287	78060	8.799999999999999e-74	FUN_01287-T1
FUN_01288	1520881	1.4e-219	FUN_01288-T1
FUN_01289			FUN_01289-T1
FUN_01290	388435	9.63e-261	FUN_01290-T1
FUN_01291			FUN_01291-T1
FUN_01292			FUN_01292-T1
FUN_01293	716546	6.47e-117	FUN_01293-T1
FUN_01294	1520881	1.63e-63	FUN_01294-T1
FUN_01295	1520881	9.08e-251	FUN_01295-T1
FUN_01296	1520881	0.0	FUN_01296-T1
FUN_01297	388435	8.22e-106	FUN_01297-T1
FUN_01298	50934	1.5500000000000001e-124	FUN_01298-T1
FUN_01299			FUN_01299-T1
FUN_01300	1314670	6.72e-34	FUN_01300-T1
FUN_01301	1520881	8.16e-127	FUN_01301-T1
FUN_01302	78060	3.31e-09	FUN_01302-T1
FUN_01303	716546	1.3999999999999999e-45	FUN_01303-T1
FUN_01304	1520881	1.3e-286	FUN_01304-T1
FUN_01305	716546	5.84e-137	FUN_01305-T1
FUN_01306	116794	3.67e-08	FUN_01306-T1
FUN_01307	2608996	4.96e-10	FUN_01307-T1
FUN_01308	1520881	5.62e-256	FUN_01308-T1
FUN_01309	716546	7.91e-263	FUN_01309-T1
FUN_01310	388435	0.0	FUN_01310-T1
FUN_01311	1520881	5.06e-215	FUN_01311-T1
FUN_01312	1520881	2.58e-60	FUN_01312-T1
FUN_01313			FUN_01313-T1
FUN_01314	78060	2.02e-111	FUN_01314-T1
FUN_01315	388435	1.97e-191	FUN_01315-T1
FUN_01316	1520881	1.41e-88	FUN_01316-T1
FUN_01317	451868	0.0	FUN_01317-T1
FUN_01318	147545	4.21e-65	FUN_01318-T1
FUN_01319	1520881	2.29e-65	FUN_01319-T1
FUN_01320	388435	0.0	FUN_01320-T1
